,date,state,indians,foreigns,cured,deaths,confirmed
7832,2020-10-29,5,,,149451,1758,162223
7833,2020-10-29,20,,,18203,300,21149
7834,2020-10-29,11,,,84782,1455,93213
7835,2020-10-29,29,,,94326,880,100569
7836,2020-10-29,8,,,733558,11046,812784
7837,2020-10-29,0,,,316692,1403,411464
7838,2020-10-29,6,,,5369,74,6085
7839,2020-10-29,21,,,156264,2913,169271
7840,2020-10-29,9,,,1486926,43554,1660766
7841,2020-10-29,23,,,13420,156,17809
7842,2020-10-29,33,,,7777,85,9226
7843,2020-10-29,24,,,2238,1,2656
7844,2020-10-29,32,,,6945,34,8824
7845,2020-10-29,14,,,270130,1284,285482
7846,2020-10-29,15,,,30307,590,34583
7847,2020-10-29,10,,,123866,4158,132263
7848,2020-10-29,3,,,174044,1877,191629
7849,2020-10-29,36,,,3545,67,3875
7850,2020-10-29,7,,,679377,11018,716751
7851,2020-10-29,1,,,216353,1324,235656
7852,2020-10-29,31,,,28525,345,30566
7853,2020-10-29,13,,,56556,1009,61261
7854,2020-10-29,4,,,443589,6958,476034
7855,2020-10-29,16,,,317928,6664,361703
7856,2020-10-30,25,,,4054,59,4305
7857,2020-10-30,12,,,784752,6659,817679
7858,2020-10-30,30,,,12623,37,14668
7859,2020-10-30,28,,,193574,923,205635
7860,2020-10-30,22,,,205108,1076,214242
7861,2020-10-30,18,,,13402,225,14292
7862,2020-10-30,17,,,159268,1989,183588
7863,2020-10-30,38,,,3192,2,3243
7864,2020-10-30,2,,,338378,6423,375753
7865,2020-10-30,26,,,40168,597,43201
7866,2020-10-30,19,,,153941,3705,170878
7867,2020-10-30,5,,,150660,1766,163817
7868,2020-10-30,20,,,18402,306,21476
7869,2020-10-30,11,,,85370,1466,93764
7870,2020-10-30,29,,,94787,883,100964
7871,2020-10-30,8,,,741219,11091,816809
7872,2020-10-30,0,,,325166,1429,418484
7873,2020-10-30,6,,,5438,74,6139
7874,2020-10-30,21,,,157381,2929,169999
7875,2020-10-30,9,,,1494809,43710,1666668
7876,2020-10-30,23,,,13583,160,18051
7877,2020-10-30,33,,,7890,87,9303
7878,2020-10-30,24,,,2258,1,2694
7879,2020-10-30,32,,,7096,35,8894
7880,2020-10-30,14,,,272038,1297,287099
7881,2020-10-30,15,,,30449,592,34761
7882,2020-10-30,10,,,124293,4168,132727
7883,2020-10-30,3,,,175977,1888,193419
7884,2020-10-30,36,,,3558,67,3893
7885,2020-10-30,7,,,683464,11053,719403
7886,2020-10-30,1,,,217401,1330,237187
7887,2020-10-30,31,,,28737,346,30663
7888,2020-10-30,13,,,57012,1009,61566
7889,2020-10-30,4,,,446054,6983,477895
7890,2020-10-30,16,,,321873,6725,365692
7891,2020-10-31,25,,,4076,59,4317
7892,2020-10-31,12,,,788375,6676,820565
7893,2020-10-31,30,,,12777,37,14752
7894,2020-10-31,28,,,194668,926,206015
7895,2020-10-31,22,,,206346,1084,215327
7896,2020-10-31,18,,,13469,225,14351
7897,2020-10-31,17,,,160918,2038,185306
7898,2020-10-31,38,,,3197,2,3248
7899,2020-10-31,2,,,342811,6470,381644
7900,2020-10-31,26,,,40409,602,43416
7901,2020-10-31,19,,,154968,3711,171847
7902,2020-10-31,5,,,151839,1777,165467
7903,2020-10-31,20,,,18595,312,21798
7904,2020-10-31,11,,,86024,1471,94330
7905,2020-10-31,29,,,95208,883,101287
7906,2020-10-31,8,,,749740,11140,820398
7907,2020-10-31,0,,,332994,1457,425122
7908,2020-10-31,6,,,5493,74,6194
7909,2020-10-31,21,,,158455,2941,170690
7910,2020-10-31,9,,,1503050,43837,1672858
7911,2020-10-31,23,,,13805,164,18272
7912,2020-10-31,33,,,8125,87,9382
7913,2020-10-31,24,,,2284,1,2722
7914,2020-10-31,32,,,7308,39,8945
7915,2020-10-31,14,,,273838,1308,288646
7916,2020-10-31,15,,,30577,592,34908
7917,2020-10-31,10,,,124870,4187,133158
7918,2020-10-31,3,,,178064,1898,195213
7919,2020-10-31,36,,,3591,68,3913
7920,2020-10-31,7,,,687388,11091,722011
7921,2020-10-31,1,,,218887,1336,238632
7922,2020-10-31,31,,,28878,346,30717
7923,2020-10-31,13,,,57270,1011,61915
7924,2020-10-31,4,,,448644,7007,480082
7925,2020-10-31,16,,,325888,6784,369671
7926,2020-11-01,25,,,4100,59,4332
7927,2020-11-01,12,,,792083,6690,823348
7928,2020-11-01,30,,,12959,37,14852
7929,2020-11-01,28,,,196054,930,206351
7930,2020-11-01,22,,,207480,1090,216086
7931,2020-11-01,18,,,13551,226,14418
7932,2020-11-01,17,,,163079,2101,187270
7933,2020-11-01,38,,,3210,2,3251
7934,2020-11-01,2,,,347476,6511,386706
7935,2020-11-01,26,,,40678,604,43626
7936,2020-11-01,19,,,155982,3716,172782
7937,2020-11-01,5,,,153230,1789,167210
7938,2020-11-01,20,,,18862,317,22059
7939,2020-11-01,11,,,86888,1478,94785
7940,2020-11-01,29,,,95575,884,101761
7941,2020-11-01,8,,,757208,11168,823412
7942,2020-11-01,0,,,340324,1484,433105
7943,2020-11-01,6,,,5539,75,6270
7944,2020-11-01,21,,,159479,2951,171359
7945,2020-11-01,9,,,1510353,43911,1678406
7946,2020-11-01,23,,,14862,168,18502
7947,2020-11-01,33,,,8345,88,9452
7948,2020-11-01,24,,,2291,1,2753
7949,2020-11-01,32,,,7454,39,9047
7950,2020-11-01,14,,,275749,1320,290116
7951,2020-11-01,15,,,30724,592,35013
7952,2020-11-01,10,,,125198,4203,133658
7953,2020-11-01,3,,,179984,1907,196993
7954,2020-11-01,36,,,3617,72,3940
7955,2020-11-01,7,,,691236,11122,724522
7956,2020-11-01,1,,,220466,1341,240048
7957,2020-11-01,31,,,29048,346,30794
7958,2020-11-01,13,,,57422,1023,62328
7959,2020-11-01,4,,,451070,7025,481863
7960,2020-11-01,16,,,329937,6841,373664
7961,2020-11-02,25,,,4112,60,4340
7962,2020-11-02,12,,,795592,6706,825966
7963,2020-11-02,30,,,13073,37,14881
7964,2020-11-02,28,,,196784,931,206517
7965,2020-11-02,22,,,208644,1097,216707
7966,2020-11-02,18,,,13632,226,14476
7967,2020-11-02,17,,,164537,2150,188813
7968,2020-11-02,38,,,3219,2,3255
7969,2020-11-02,2,,,351635,6562,392370
7970,2020-11-02,26,,,40915,609,43768
7971,2020-11-02,19,,,157110,3721,173642
7972,2020-11-02,5,,,154451,1795,168880
7973,2020-11-02,20,,,18965,326,22264
7974,2020-11-02,11,,,87517,1482,95325
7975,2020-11-02,29,,,95973,885,102087
7976,2020-11-02,8,,,765261,11192,827064
7977,2020-11-02,0,,,348835,1512,440130
7978,2020-11-02,6,,,5629,75,6287
7979,2020-11-02,21,,,160586,2958,172082
7980,2020-11-02,9,,,1514079,44024,1683775
7981,2020-11-02,23,,,15065,171,18750
7982,2020-11-02,33,,,8462,90,9607
7983,2020-11-02,24,,,2323,1,2757
7984,2020-11-02,32,,,7535,39,9075
7985,2020-11-02,14,,,277564,1331,291825
7986,2020-11-02,15,,,31345,595,35109
7987,2020-11-02,10,,,125566,4214,133975
7988,2020-11-02,3,,,181575,1917,198747
7989,2020-11-02,36,,,3651,73,3958
7990,2020-11-02,7,,,694880,11152,727026
7991,2020-11-02,1,,,221992,1348,240970
7992,2020-11-02,31,,,29234,348,30852
7993,2020-11-02,13,,,57609,1027,62550
7994,2020-11-02,4,,,453458,7051,483832
7995,2020-11-02,16,,,333990,6900,377651
7996,2020-11-03,25,,,4132,60,4352
7997,2020-11-03,12,,,798625,6719,827882
7998,2020-11-03,30,,,13238,38,14998
7999,2020-11-03,28,,,197569,932,206982
8000,2020-11-03,22,,,209582,1101,217277
8001,2020-11-03,18,,,13708,227,14528
8002,2020-11-03,17,,,166391,2208,190513
8003,2020-11-03,38,,,3221,2,3257
8004,2020-11-03,2,,,356459,6604,396371
8005,2020-11-03,26,,,41123,616,43954
8006,2020-11-03,19,,,158114,3725,174517
8007,2020-11-03,5,,,155717,1810,170446
8008,2020-11-03,20,,,19304,336,22598
8009,2020-11-03,11,,,88140,1490,95710
8010,2020-11-03,29,,,96485,886,102490
8011,2020-11-03,8,,,773595,11221,829640
8012,2020-11-03,0,,,355943,1533,444268
8013,2020-11-03,6,,,5671,76,6357
8014,2020-11-03,21,,,161454,2965,172717
8015,2020-11-03,9,,,1524304,44128,1687784
8016,2020-11-03,23,,,15343,180,19091
8017,2020-11-03,33,,,8579,90,9678
8018,2020-11-03,24,,,2347,1,2792
8019,2020-11-03,32,,,7689,42,9096
8020,2020-11-03,14,,,279091,1340,293214
8021,2020-11-03,15,,,31827,595,35178
8022,2020-11-03,10,,,125961,4227,134371
8023,2020-11-03,3,,,182680,1926,200495
8024,2020-11-03,36,,,3655,73,3967
8025,2020-11-03,7,,,698820,11183,729507
8026,2020-11-03,1,,,223413,1351,242506
8027,2020-11-03,31,,,29318,350,30989
8028,2020-11-03,13,,,58050,1029,62881
8029,2020-11-03,4,,,455498,7076,485609
8030,2020-11-03,16,,,338075,6957,381608
8031,2020-11-04,25,,,4153,60,4372
8032,2020-11-04,12,,,802325,6734,830731
8033,2020-11-04,30,,,13367,42,15083
8034,2020-11-04,28,,,198042,934,207361
8035,2020-11-04,22,,,210672,1108,218203
8036,2020-11-04,18,,,13751,228,14608
8037,2020-11-04,17,,,168201,2266,192237
8038,2020-11-04,38,,,3225,2,3257
8039,2020-11-04,2,,,360069,6652,403096
8040,2020-11-04,26,,,41362,618,44189
8041,2020-11-04,19,,,159311,3731,175471
8042,2020-11-04,5,,,156975,1817,172130
8043,2020-11-04,20,,,19469,344,22932
8044,2020-11-04,11,,,88718,1502,96188
8045,2020-11-04,29,,,96975,891,102887
8046,2020-11-04,8,,,780735,11247,832396
8047,2020-11-04,0,,,364745,1559,451130
8048,2020-11-04,6,,,5701,76,6441
8049,2020-11-04,21,,,162366,2974,173384
8050,2020-11-04,9,,,1531277,44248,1692693
8051,2020-11-04,23,,,15460,184,19241
8052,2020-11-04,33,,,8680,90,9741
8053,2020-11-04,24,,,2376,1,2893
8054,2020-11-04,32,,,7869,42,9151
8055,2020-11-04,14,,,280553,1352,294415
8056,2020-11-04,15,,,32284,596,35325
8057,2020-11-04,10,,,126315,4245,134786
8058,2020-11-04,3,,,183899,1936,202220
8059,2020-11-04,36,,,3660,73,4004
8060,2020-11-04,7,,,701527,11214,731942
8061,2020-11-04,1,,,224686,1357,244143
8062,2020-11-04,31,,,29430,353,31105
8063,2020-11-04,13,,,58459,1033,63197
8064,2020-11-04,4,,,457708,7089,487335
8065,2020-11-04,16,,,342133,7013,385589
8066,2020-11-05,25,,,4163,60,4389
8067,2020-11-05,12,,,805026,6744,833208
8068,2020-11-05,30,,,13472,43,15160
8069,2020-11-05,28,,,198697,934,207741
8070,2020-11-05,22,,,211398,1113,218605
8071,2020-11-05,18,,,13802,229,14702
8072,2020-11-05,17,,,169410,2316,194499
8073,2020-11-05,38,,,3228,2,3262
8074,2020-11-05,2,,,365866,6703,409938
8075,2020-11-05,26,,,41611,626,44372
8076,2020-11-05,19,,,160333,3737,176446
8077,2020-11-05,5,,,158136,1836,174082
8078,2020-11-05,20,,,19579,355,23365
8079,2020-11-05,11,,,89254,1511,96700
8080,2020-11-05,29,,,97480,894,103188
8081,2020-11-05,8,,,788780,11281,835773
8082,2020-11-05,0,,,372951,1587,459646
8083,2020-11-05,6,,,5772,79,6553
8084,2020-11-05,21,,,163250,2987,174091
8085,2020-11-05,9,,,1540005,44548,1698198
8086,2020-11-05,23,,,15618,187,19503
8087,2020-11-05,33,,,8752,90,9801
8088,2020-11-05,24,,,2435,2,2958
8089,2020-11-05,32,,,8017,44,9207
8090,2020-11-05,14,,,282073,1364,295889
8091,2020-11-05,15,,,32703,597,35429
8092,2020-11-05,10,,,126583,4259,135313
8093,2020-11-05,3,,,185722,1945,203990
8094,2020-11-05,36,,,3740,73,4067
8095,2020-11-05,7,,,704031,11244,734429
8096,2020-11-05,1,,,225664,1362,245682
8097,2020-11-05,31,,,29545,353,31237
8098,2020-11-05,13,,,58729,1038,63585
8099,2020-11-05,4,,,459722,7104,489502
8100,2020-11-05,16,,,346262,7068,389576
8101,2020-11-06,25,,,4175,60,4403
8102,2020-11-06,12,,,807318,6757,835953
8103,2020-11-06,30,,,13580,43,15244
8104,2020-11-06,28,,,199458,934,208054
8105,2020-11-06,22,,,211872,1121,219349
8106,2020-11-06,18,,,13862,229,14794
8107,2020-11-06,17,,,170760,2360,196233
8108,2020-11-06,38,,,3230,2,3268
8109,2020-11-06,2,,,371155,6769,416653
8110,2020-11-06,26,,,41849,630,44544
8111,2020-11-06,19,,,161388,3744,177436
8112,2020-11-06,5,,,159643,1859,176146
8113,2020-11-06,20,,,19780,361,23809
8114,2020-11-06,11,,,89905,1517,97224
8115,2020-11-06,29,,,97964,894,103543
8116,2020-11-06,8,,,794503,11312,838929
8117,2020-11-06,0,,,380650,1613,466466
8118,2020-11-06,6,,,5802,79,6633
8119,2020-11-06,21,,,164067,2992,174825
8120,2020-11-06,9,,,1551282,44804,1703444
8121,2020-11-06,23,,,15750,189,19725
8122,2020-11-06,33,,,8813,91,9893
8123,2020-11-06,24,,,2473,2,2990
8124,2020-11-06,32,,,8161,45,9264
8125,2020-11-06,14,,,283533,1378,297274
8126,2020-11-06,15,,,33123,597,35550
8127,2020-11-06,10,,,126932,4281,135834
8128,2020-11-06,3,,,187544,1955,205800
8129,2020-11-06,36,,,3778,75,4093
8130,2020-11-06,7,,,706444,11272,736777
8131,2020-11-06,1,,,226646,1366,247284
8132,2020-11-06,31,,,29666,354,31347
8133,2020-11-06,13,,,59338,1047,64065
8134,2020-11-06,4,,,461073,7131,491354
8135,2020-11-06,16,,,350449,7122,393524
8136,2020-11-07,25,,,4194,60,4420
8137,2020-11-07,12,,,809770,6768,838363
8138,2020-11-07,30,,,13679,43,15325
8139,2020-11-07,28,,,200384,938,208389
8140,2020-11-07,22,,,212452,1129,220099
8141,2020-11-07,18,,,13925,230,14927
8142,2020-11-07,17,,,172513,2412,197991
8143,2020-11-07,38,,,3233,2,3272
8144,2020-11-07,2,,,377276,6833,423831
8145,2020-11-07,26,,,42056,633,44747
8146,2020-11-07,19,,,162709,3748,178471
8147,2020-11-07,5,,,161176,1880,178413
8148,2020-11-07,20,,,20033,361,24239
8149,2020-11-07,11,,,90537,1523,97805
8150,2020-11-07,29,,,98365,895,103899
8151,2020-11-07,8,,,797204,11347,841889
8152,2020-11-07,0,,,388504,1640,473468
8153,2020-11-07,6,,,5854,80,6718
8154,2020-11-07,21,,,164923,3004,175603
8155,2020-11-07,9,,,1562342,44965,1710314
8156,2020-11-07,23,,,16092,191,19891
8157,2020-11-07,33,,,8904,91,9979
8158,2020-11-07,24,,,2485,2,3032
8159,2020-11-07,32,,,8282,45,9327
8160,2020-11-07,14,,,285174,1393,298768
8161,2020-11-07,15,,,33437,598,35675
8162,2020-11-07,10,,,127304,4295,136481
8163,2020-11-07,3,,,189354,1966,207597
8164,2020-11-07,36,,,3786,75,4144
8165,2020-11-07,7,,,708846,11299,739147
8166,2020-11-07,1,,,227583,1372,248891
8167,2020-11-07,31,,,29792,356,31434
8168,2020-11-07,13,,,59746,1056,64538
8169,2020-11-07,4,,,463240,7155,493527
8170,2020-11-07,16,,,354732,7177,397466
8171,2020-11-08,25,,,4206,60,4441
8172,2020-11-08,12,,,812517,6779,840730
8173,2020-11-08,30,,,13785,45,15389
8174,2020-11-08,28,,,200939,940,208637
8175,2020-11-08,22,,,213513,1136,220936
8176,2020-11-08,18,,,13978,232,15025
8177,2020-11-08,17,,,173872,2434,199562
8178,2020-11-08,38,,,3239,2,3273
8179,2020-11-08,2,,,383614,6912,430784
8180,2020-11-08,26,,,42239,641,44916
8181,2020-11-08,19,,,163640,3753,179517
8182,2020-11-08,5,,,162814,1897,180424
8183,2020-11-08,20,,,20243,371,24812
8184,2020-11-08,11,,,91225,1528,98337
8185,2020-11-08,29,,,98776,897,104239
8186,2020-11-08,8,,,799439,11369,844147
8187,2020-11-08,0,,,395624,1668,480669
8188,2020-11-08,6,,,5894,80,6790
8189,2020-11-08,21,,,165715,3017,176468
8190,2020-11-08,9,,,1569090,45115,1714273
8191,2020-11-08,23,,,16714,194,20131
8192,2020-11-08,33,,,8959,93,10047
8193,2020-11-08,24,,,2526,2,3090
8194,2020-11-08,32,,,8336,45,9455
8195,2020-11-08,14,,,286857,1410,300140
8196,2020-11-08,15,,,33932,600,35744
8197,2020-11-08,10,,,127821,4310,136958
8198,2020-11-08,3,,,191132,1979,209438
8199,2020-11-08,36,,,3805,76,4195
8200,2020-11-08,7,,,711198,11324,741488
8201,2020-11-08,1,,,229064,1377,250331
8202,2020-11-08,31,,,29858,357,31517
8203,2020-11-08,13,,,60083,1063,65036
8204,2020-11-08,4,,,465250,7180,495421
8205,2020-11-08,16,,,359071,7235,401394
8206,2020-11-09,25,,,4221,60,4450
8207,2020-11-09,12,,,814773,6791,842967
8208,2020-11-09,30,,,13881,46,15436
8209,2020-11-09,28,,,201334,943,208789
8210,2020-11-09,22,,,214207,1144,221624
8211,2020-11-09,18,,,14024,234,15134
8212,2020-11-09,17,,,176129,2447,200937
8213,2020-11-09,38,,,3246,2,3274
8214,2020-11-09,2,,,389683,6989,438529
8215,2020-11-09,26,,,42446,643,45065
8216,2020-11-09,19,,,164459,3760,180537
8217,2020-11-09,5,,,164444,1912,182804
8218,2020-11-09,20,,,20393,377,25486
8219,2020-11-09,11,,,91681,1533,98892
8220,2020-11-09,29,,,99074,897,104442
8221,2020-11-09,8,,,801799,11391,846887
8222,2020-11-09,0,,,402477,1692,486109
8223,2020-11-09,6,,,5960,84,6809
8224,2020-11-09,21,,,166403,3028,177359
8225,2020-11-09,9,,,1577322,45240,1719858
8226,2020-11-09,23,,,17072,197,20376
8227,2020-11-09,33,,,9075,93,10202
8228,2020-11-09,24,,,2618,2,3096
8229,2020-11-09,32,,,8440,46,9474
8230,2020-11-09,14,,,288168,1425,301574
8231,2020-11-09,15,,,34067,601,35838
8232,2020-11-09,10,,,128217,4318,137445
8233,2020-11-09,3,,,192945,1989,211310
8234,2020-11-09,36,,,3894,78,4245
8235,2020-11-09,7,,,713584,11344,743822
8236,2020-11-09,1,,,230568,1381,251188
8237,2020-11-09,31,,,29965,359,31543
8238,2020-11-09,13,,,60242,1065,65279
8239,2020-11-09,4,,,467108,7206,497563
8240,2020-11-09,16,,,363454,7294,405314
8241,2020-11-10,25,,,4239,60,4463
8242,2020-11-10,12,,,816322,6802,844359
8243,2020-11-10,30,,,13966,46,15484
8244,2020-11-10,28,,,201842,947,209117
8245,2020-11-10,22,,,215263,1151,222917
8246,2020-11-10,18,,,14110,237,15249
8247,2020-11-10,17,,,178838,2464,202523
8248,2020-11-10,38,,,3249,2,3274
8249,2020-11-10,2,,,396697,7060,443552
8250,2020-11-10,26,,,42678,647,45209
8251,2020-11-10,19,,,165452,3765,181508
8252,2020-11-10,5,,,166595,1919,185231
8253,2020-11-10,20,,,20621,384,26197
8254,2020-11-10,11,,,92245,1542,99352
8255,2020-11-10,29,,,99532,905,104688
8256,2020-11-10,8,,,804485,11410,848850
8257,2020-11-10,0,,,408460,1714,489702
8258,2020-11-10,6,,,6003,85,6934
8259,2020-11-10,21,,,167084,3034,178168
8260,2020-11-10,42,,,1581373,45325,1723135
8261,2020-11-10,23,,,17259,198,20558
8262,2020-11-10,33,,,9112,94,10230
8263,2020-11-10,24,,,2656,2,3156
8264,2020-11-10,32,,,8513,46,9503
8265,2020-11-10,14,,,289689,1441,302793
8266,2020-11-10,15,,,34212,602,35900
8267,2020-11-10,10,,,128727,4338,137999
8268,2020-11-10,3,,,194629,1998,213169
8269,2020-11-10,36,,,3910,79,4257
8270,2020-11-10,7,,,715892,11362,746079
8271,2020-11-10,1,,,232489,1385,252455
8272,2020-11-10,31,,,30009,359,31622
8273,2020-11-10,13,,,60453,1075,65677
8274,2020-11-10,4,,,469003,7231,499199
8275,2020-11-10,16,,,367850,7350,409221
8276,2020-11-11,25,,,4255,60,4477
8277,2020-11-11,12,,,818473,6814,846245
8278,2020-11-11,30,,,14051,46,15581
8279,2020-11-11,28,,,202471,952,209388
8280,2020-11-11,22,,,216097,1156,223346
8281,2020-11-11,18,,,14176,241,15339
8282,2020-11-11,17,,,180995,2482,204202
8283,2020-11-11,38,,,3253,2,3275
8284,2020-11-11,2,,,402854,7143,451382
8285,2020-11-11,26,,,42877,651,45389
8286,2020-11-11,19,,,166331,3770,182557
8287,2020-11-11,5,,,168421,1935,187777
8288,2020-11-11,20,,,21047,396,26808
8289,2020-11-11,11,,,92880,1549,99844
8290,2020-11-11,29,,,99988,910,104940
8291,2020-11-11,8,,,808700,11430,851212
8292,2020-11-11,0,,,415158,1742,495712
8293,2020-11-11,6,,,6058,85,7063
8294,2020-11-11,21,,,167877,3042,179068
8295,2020-11-11,9,,,1588091,45435,1726926
8296,2020-11-11,23,,,17534,200,20777
8297,2020-11-11,33,,,9241,94,10296
8298,2020-11-11,24,,,2686,2,3217
8299,2020-11-11,32,,,8597,50,9536
8300,2020-11-11,14,,,291137,1454,303780
8301,2020-11-11,15,,,34325,604,36000
8302,2020-11-11,10,,,129089,4358,138485
8303,2020-11-11,3,,,196338,2008,215071
8304,2020-11-11,36,,,3923,80,4308
8305,2020-11-11,7,,,718129,11387,748225
8306,2020-11-11,1,,,234234,1390,253651
8307,2020-11-11,31,,,30058,359,31706
8308,2020-11-11,13,,,60970,1080,66005
8309,2020-11-11,4,,,471204,7261,501311
8310,2020-11-11,16,,,372265,7403,413112
8311,2020-11-12,25,,,4267,60,4494
8312,2020-11-12,12,,,820234,6828,847977
8313,2020-11-12,30,,,14126,46,15657
8314,2020-11-12,28,,,203308,954,209633
8315,2020-11-12,22,,,216940,1162,223917
8316,2020-11-12,18,,,14233,243,15434
8317,2020-11-12,17,,,183190,2507,205923
8318,2020-11-12,38,,,3255,2,3275
8319,2020-11-12,2,,,410118,7228,459975
8320,2020-11-12,26,,,43029,656,45498
8321,2020-11-12,19,,,167683,3776,183682
8322,2020-11-12,5,,,170250,1960,190323
8323,2020-11-12,20,,,21408,405,27418
8324,2020-11-12,11,,,93313,1558,100351
8325,2020-11-12,29,,,100302,913,105224
8326,2020-11-12,8,,,811581,11453,853796
8327,2020-11-12,0,,,422410,1771,502719
8328,2020-11-12,6,,,6118,86,7134
8329,2020-11-12,21,,,168568,3055,179951
8330,2020-11-12,9,,,1597255,45560,1731833
8331,2020-11-12,23,,,17698,202,20950
8332,2020-11-12,33,,,9312,94,10368
8333,2020-11-12,24,,,2688,2,3242
8334,2020-11-12,32,,,8687,50,9578
8335,2020-11-12,14,,,292477,1469,305000
8336,2020-11-12,15,,,34432,605,36114
8337,2020-11-12,10,,,129549,4389,139184
8338,2020-11-12,3,,,198139,2019,217151
8339,2020-11-12,36,,,3971,82,4344
8340,2020-11-12,7,,,720339,11415,750409
8341,2020-11-12,1,,,235950,1393,254666
8342,2020-11-12,31,,,30208,359,31765
8343,2020-11-12,13,,,61451,1086,66788
8344,2020-11-12,4,,,473316,7281,503159
8345,2020-11-12,16,,,376696,7452,416984
8346,2020-11-13,25,,,4282,61,4507
8347,2020-11-13,12,,,822011,6837,849705
8348,2020-11-13,30,,,14214,47,15701
8349,2020-11-13,28,,,204079,957,209835
8350,2020-11-13,22,,,217594,1167,224524
8351,2020-11-13,18,,,14297,244,15543
8352,2020-11-13,17,,,185152,2527,207740
8353,2020-11-13,38,,,3255,2,3278
8354,2020-11-13,2,,,416580,7332,467028
8355,2020-11-13,26,,,43221,656,45605
8356,2020-11-13,19,,,168858,3785,184964
8357,2020-11-13,5,,,172265,1979,193111
8358,2020-11-13,20,,,21607,411,28183
8359,2020-11-13,11,,,93824,1566,100968
8360,2020-11-13,29,,,100908,917,105493
8361,2020-11-13,8,,,814949,11474,855912
8362,2020-11-13,0,,,428529,1796,508256
8363,2020-11-13,6,,,6151,89,7211
8364,2020-11-13,21,,,169260,3065,180997
8365,2020-11-13,9,,,1605064,45682,1736329
8366,2020-11-13,23,,,17889,207,21211
8367,2020-11-13,33,,,9368,98,10511
8368,2020-11-13,24,,,2739,2,3309
8369,2020-11-13,32,,,8776,50,9615
8370,2020-11-13,14,,,293741,1483,305986
8371,2020-11-13,15,,,34501,607,36179
8372,2020-11-13,10,,,130018,4412,139869
8373,2020-11-13,3,,,199943,2032,219327
8374,2020-11-13,36,,,4019,85,4368
8375,2020-11-13,7,,,722686,11440,752521
8376,2020-11-13,1,,,237172,1397,255663
8377,2020-11-13,31,,,30314,360,31841
8378,2020-11-13,13,,,61990,1093,67239
8379,2020-11-13,4,,,475175,7302,505426
8380,2020-11-13,16,,,381149,7506,420840
8381,2020-11-14,25,,,4304,61,4518
8382,2020-11-14,12,,,824189,6847,851298
8383,2020-11-14,30,,,14319,47,15758
8384,2020-11-14,28,,,204721,958,210068
8385,2020-11-14,22,,,218313,1174,225124
8386,2020-11-14,18,,,14381,246,15636
8387,2020-11-14,17,,,187522,2545,209288
8388,2020-11-14,38,,,3259,2,3281
8389,2020-11-14,2,,,423078,7423,474830
8390,2020-11-14,26,,,43388,658,45761
8391,2020-11-14,19,,,169936,3791,186116
8392,2020-11-14,5,,,174380,2006,195799
8393,2020-11-14,20,,,21846,423,29008
8394,2020-11-14,11,,,94375,1574,101594
8395,2020-11-14,29,,,101569,921,105781
8396,2020-11-14,8,,,818392,11491,857928
8397,2020-11-14,0,,,434730,1822,514060
8398,2020-11-14,6,,,6213,89,7291
8399,2020-11-14,21,,,170093,3076,182045
8400,2020-11-14,9,,,1609607,45809,1740461
8401,2020-11-14,23,,,18144,213,21425
8402,2020-11-14,33,,,9455,98,10581
8403,2020-11-14,24,,,2792,3,3368
8404,2020-11-14,32,,,8859,52,9638
8405,2020-11-14,14,,,295245,1495,307004
8406,2020-11-14,15,,,34571,608,36252
8407,2020-11-14,10,,,130406,4428,140605
8408,2020-11-14,3,,,201770,2044,221471
8409,2020-11-14,36,,,4036,86,4415
8410,2020-11-14,7,,,725258,11454,754460
8411,2020-11-14,1,,,238908,1401,256713
8412,2020-11-14,31,,,30414,362,31919
8413,2020-11-14,13,,,62302,1097,67706
8414,2020-11-14,4,,,477180,7327,507602
8415,2020-11-14,16,,,385617,7557,424675
8416,2020-11-15,25,,,4315,61,4527
8417,2020-11-15,12,,,826344,6854,852955
8418,2020-11-15,30,,,14421,48,15792
8419,2020-11-15,28,,,205250,961,210175
8420,2020-11-15,22,,,218689,1179,225595
8421,2020-11-15,43,,,14381,246,15636
8422,2020-11-15,17,,,188167,2562,210004
8423,2020-11-15,38,,,3263,2,3285
8424,2020-11-15,2,,,430195,7519,482170
8425,2020-11-15,26,,,43533,659,45845
8426,2020-11-15,19,,,170931,3797,187240
8427,2020-11-15,5,,,176368,2011,197917
8428,2020-11-15,20,,,22183,431,29330
8429,2020-11-15,11,,,94851,1580,102159
8430,2020-11-15,29,,,101897,922,105935
8431,2020-11-15,8,,,820590,11508,860082
8432,2020-11-15,0,,,441523,1848,520417
8433,2020-11-15,6,,,6289,89,7356
8434,2020-11-15,21,,,170969,3083,183057
8435,2020-11-15,9,,,1612314,45914,1744698
8436,2020-11-15,23,,,18334,218,21636
8437,2020-11-15,33,,,9518,100,10632
8438,2020-11-15,24,,,2820,4,3393
8439,2020-11-15,32,,,8891,52,9750
8440,2020-11-15,14,,,296516,1510,307906
8441,2020-11-15,15,,,34637,608,36299
8442,2020-11-15,44,,,130406,4428,140605
8443,2020-11-15,3,,,203524,2056,223633
8444,2020-11-15,36,,,4073,87,4456
8445,2020-11-15,7,,,727752,11466,756372
8446,2020-11-15,1,,,240545,1404,257374
8447,2020-11-15,31,,,30478,362,31945
8448,2020-11-15,13,,,62483,1102,68002
8449,2020-11-15,4,,,479182,7354,509903
